id,lenght,retweet_count,hashtags,mentions,contains_url,demand_words,offer_words,neg_words,pos_words,n_known_medicines,cluster
1663.0,133.0,49.0,0.0,2.0,0.0,3.0,0.0,3.0,1.0,0.0,2.0
19520.0,149.0,6.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,0.0,2.0
18922.0,141.0,0.0,1.0,1.0,0.0,2.0,0.0,5.0,0.0,0.0,2.0
21346.0,101.0,22.0,0.0,2.0,0.0,3.0,0.0,3.0,1.0,0.0,2.0
4614.0,142.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0
2752.0,103.0,31.0,0.0,2.0,0.0,3.0,0.0,5.0,3.0,1.0,2.0
19311.0,144.0,221.0,0.0,3.0,0.0,2.0,0.0,7.0,2.0,1.0,2.0
18416.0,135.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0
15495.0,139.0,18.0,0.0,6.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0
21734.0,118.0,5.0,0.0,0.0,0.0,4.0,0.0,6.0,2.0,0.0,2.0
1944.0,144.0,19.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0
10115.0,148.0,266.0,1.0,6.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0
2030.0,144.0,22.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,2.0
15648.0,125.0,1.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,2.0
21635.0,72.0,4.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0
21523.0,144.0,16.0,0.0,2.0,0.0,4.0,0.0,2.0,2.0,1.0,2.0
2009.0,142.0,6.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0
6168.0,141.0,5.0,3.0,3.0,0.0,2.0,0.0,5.0,2.0,1.0,2.0
19702.0,70.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
24664.0,98.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0
6796.0,150.0,4.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0
16990.0,143.0,477.0,0.0,1.0,0.0,2.0,0.0,6.0,0.0,1.0,2.0
19707.0,129.0,4.0,0.0,1.0,0.0,4.0,0.0,2.0,2.0,2.0,2.0
8615.0,73.0,12.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
2271.0,79.0,3.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0
1661.0,142.0,10.0,0.0,2.0,0.0,1.0,0.0,6.0,1.0,1.0,2.0
4363.0,142.0,2.0,0.0,5.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0
6963.0,120.0,2.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
2685.0,128.0,7.0,0.0,4.0,0.0,4.0,0.0,3.0,1.0,0.0,2.0
17352.0,143.0,203.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0
21710.0,125.0,10.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0
9890.0,96.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0
1855.0,94.0,1.0,0.0,2.0,0.0,3.0,1.0,4.0,3.0,0.0,2.0
4626.0,120.0,5.0,0.0,2.0,0.0,2.0,0.0,5.0,2.0,0.0,2.0
21655.0,120.0,39.0,0.0,3.0,1.0,1.0,0.0,4.0,0.0,0.0,2.0
22320.0,97.0,5.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0
5506.0,143.0,3.0,0.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0,2.0
5886.0,130.0,31.0,1.0,1.0,0.0,2.0,0.0,4.0,2.0,0.0,2.0
5710.0,138.0,19.0,0.0,3.0,0.0,2.0,0.0,2.0,3.0,0.0,2.0
16284.0,105.0,2.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0
9878.0,152.0,91.0,1.0,2.0,0.0,2.0,0.0,7.0,0.0,1.0,2.0
22131.0,93.0,3.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0
22098.0,144.0,15.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0
16600.0,104.0,14.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,1.0,2.0
20011.0,133.0,10.0,1.0,1.0,0.0,2.0,0.0,4.0,2.0,0.0,2.0
19487.0,136.0,9.0,1.0,2.0,0.0,2.0,1.0,5.0,2.0,1.0,2.0
1913.0,126.0,14.0,0.0,2.0,0.0,4.0,1.0,3.0,3.0,0.0,2.0
19647.0,151.0,8.0,1.0,7.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0
5946.0,143.0,47.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,2.0
14821.0,148.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0
19260.0,144.0,6.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
5871.0,143.0,43.0,1.0,1.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0
9499.0,115.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,3.0,0.0,2.0
765.0,108.0,6.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0
18390.0,134.0,0.0,1.0,1.0,0.0,2.0,0.0,9.0,1.0,1.0,2.0
16246.0,146.0,9.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0
16693.0,146.0,173.0,3.0,1.0,0.0,2.0,0.0,5.0,2.0,0.0,2.0
17178.0,143.0,2.0,0.0,3.0,0.0,4.0,0.0,4.0,4.0,2.0,2.0
17433.0,143.0,4.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0
19409.0,143.0,5.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0
17571.0,143.0,3.0,0.0,4.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0
6797.0,145.0,2.0,0.0,4.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0
2247.0,143.0,11.0,0.0,6.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0
20024.0,142.0,4.0,0.0,2.0,0.0,4.0,0.0,3.0,3.0,2.0,2.0
1800.0,122.0,6.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0
19273.0,117.0,4.0,3.0,3.0,0.0,2.0,0.0,3.0,1.0,0.0,2.0
20062.0,144.0,8.0,2.0,1.0,0.0,2.0,0.0,6.0,5.0,0.0,2.0
16342.0,143.0,6.0,0.0,2.0,0.0,4.0,0.0,6.0,2.0,0.0,2.0
20168.0,147.0,341.0,0.0,1.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0
8129.0,133.0,0.0,1.0,0.0,1.0,2.0,0.0,5.0,1.0,0.0,2.0
1647.0,77.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
22297.0,83.0,9.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0
8376.0,121.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0
9035.0,92.0,1.0,2.0,1.0,0.0,2.0,1.0,4.0,1.0,0.0,2.0
21738.0,114.0,6.0,0.0,0.0,0.0,4.0,0.0,5.0,1.0,0.0,2.0
17378.0,92.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0
16300.0,141.0,1168.0,0.0,1.0,0.0,3.0,0.0,6.0,4.0,1.0,2.0
14536.0,68.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0
16516.0,67.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0
4329.0,144.0,142.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0
6195.0,113.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0
18400.0,137.0,1.0,2.0,1.0,0.0,2.0,0.0,9.0,1.0,1.0,2.0
17683.0,97.0,7.0,0.0,2.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0
21784.0,107.0,3.0,0.0,0.0,0.0,4.0,0.0,5.0,1.0,0.0,2.0
5587.0,156.0,406.0,1.0,2.0,0.0,2.0,0.0,4.0,1.0,0.0,2.0
18563.0,107.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0
17427.0,142.0,6.0,0.0,3.0,0.0,2.0,0.0,7.0,1.0,0.0,2.0
2660.0,122.0,17.0,2.0,2.0,0.0,4.0,0.0,2.0,1.0,2.0,2.0
6284.0,150.0,2.0,2.0,4.0,0.0,3.0,0.0,4.0,1.0,1.0,2.0
16321.0,150.0,395.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,2.0
22525.0,128.0,1.0,0.0,2.0,1.0,3.0,0.0,4.0,1.0,0.0,2.0
5094.0,130.0,0.0,0.0,1.0,0.0,2.0,0.0,7.0,0.0,1.0,2.0
6823.0,89.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0
17476.0,108.0,3.0,0.0,2.0,0.0,2.0,0.0,4.0,2.0,0.0,2.0
23707.0,79.0,7.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,2.0
6735.0,134.0,8.0,0.0,4.0,0.0,2.0,0.0,3.0,1.0,2.0,2.0
21769.0,113.0,5.0,0.0,0.0,0.0,4.0,0.0,6.0,1.0,0.0,2.0
5542.0,104.0,6.0,0.0,2.0,0.0,3.0,0.0,2.0,2.0,0.0,2.0
15814.0,146.0,13.0,1.0,1.0,0.0,2.0,0.0,6.0,1.0,0.0,2.0
15641.0,111.0,27.0,0.0,2.0,0.0,3.0,0.0,9.0,0.0,0.0,2.0
19617.0,97.0,3.0,1.0,2.0,0.0,1.0,0.0,3.0,4.0,0.0,2.0
19489.0,134.0,12.0,2.0,3.0,0.0,2.0,0.0,4.0,3.0,0.0,2.0
3913.0,155.0,5.0,1.0,2.0,0.0,1.0,0.0,4.0,0.0,2.0,2.0
16994.0,144.0,16.0,1.0,1.0,1.0,4.0,0.0,6.0,3.0,0.0,2.0
19047.0,126.0,0.0,2.0,1.0,0.0,2.0,0.0,7.0,0.0,1.0,2.0
16334.0,103.0,7.0,0.0,2.0,0.0,3.0,0.0,3.0,3.0,1.0,2.0
6862.0,142.0,2.0,1.0,2.0,0.0,2.0,0.0,5.0,1.0,0.0,2.0
1597.0,92.0,6.0,0.0,2.0,0.0,3.0,0.0,1.0,5.0,0.0,2.0
15804.0,122.0,8.0,1.0,1.0,0.0,2.0,0.0,7.0,2.0,0.0,2.0
16055.0,155.0,31.0,0.0,2.0,0.0,1.0,0.0,5.0,1.0,0.0,2.0
6391.0,142.0,3.0,1.0,8.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0
14917.0,148.0,6.0,0.0,1.0,0.0,3.0,1.0,6.0,2.0,0.0,2.0
1797.0,143.0,9.0,2.0,2.0,0.0,1.0,0.0,4.0,0.0,1.0,2.0
21536.0,84.0,9.0,0.0,2.0,0.0,3.0,0.0,3.0,2.0,0.0,2.0
18387.0,130.0,1.0,1.0,1.0,0.0,2.0,0.0,9.0,1.0,1.0,2.0
1457.0,103.0,27.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0
18892.0,161.0,111.0,1.0,2.0,1.0,2.0,0.0,4.0,5.0,0.0,2.0
6325.0,44.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,2.0
17381.0,144.0,44.0,2.0,1.0,0.0,2.0,0.0,6.0,3.0,1.0,2.0
16075.0,147.0,142.0,0.0,2.0,0.0,2.0,0.0,7.0,1.0,0.0,2.0
2522.0,139.0,133.0,0.0,2.0,0.0,2.0,0.0,5.0,1.0,0.0,2.0
2997.0,142.0,91.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,2.0
7798.0,154.0,13.0,2.0,2.0,0.0,2.0,0.0,6.0,1.0,0.0,2.0
22521.0,118.0,1.0,0.0,2.0,0.0,3.0,0.0,4.0,3.0,0.0,2.0
19537.0,132.0,5.0,2.0,1.0,0.0,5.0,0.0,6.0,1.0,1.0,2.0
17076.0,113.0,1.0,1.0,5.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0
17478.0,143.0,7.0,1.0,3.0,1.0,3.0,0.0,3.0,3.0,0.0,2.0
6792.0,148.0,2.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
2496.0,127.0,24.0,0.0,2.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0
7044.0,92.0,1.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0
18037.0,143.0,24.0,0.0,1.0,1.0,0.0,2.0,5.0,4.0,0.0,1.0
22274.0,137.0,4.0,0.0,1.0,1.0,0.0,2.0,4.0,1.0,1.0,1.0
6014.0,65.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
18298.0,54.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
17507.0,143.0,15.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
16338.0,109.0,71.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
17546.0,143.0,50.0,0.0,1.0,1.0,0.0,2.0,4.0,1.0,0.0,1.0
19987.0,136.0,11.0,0.0,1.0,1.0,0.0,2.0,5.0,1.0,0.0,1.0
16999.0,107.0,6.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
7319.0,102.0,6.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0
10669.0,130.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,4.0,1.0,1.0
9404.0,82.0,4.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,1.0
3512.0,142.0,0.0,4.0,3.0,1.0,0.0,2.0,3.0,3.0,1.0,1.0
3543.0,73.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0
17224.0,85.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0
2751.0,146.0,17.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0
18071.0,139.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0
17242.0,66.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0
9990.0,142.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
7881.0,145.0,9.0,0.0,3.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0
6030.0,65.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0
18160.0,38.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0
19971.0,113.0,9.0,0.0,1.0,1.0,0.0,2.0,5.0,1.0,1.0,1.0
2926.0,143.0,35.0,6.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0
7780.0,117.0,26.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0
3530.0,72.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0
6909.0,119.0,8.0,0.0,6.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0
10444.0,147.0,1.0,0.0,6.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0
20224.0,135.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0
11217.0,138.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0
10763.0,121.0,26.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0
22238.0,134.0,4.0,4.0,1.0,1.0,0.0,3.0,3.0,6.0,0.0,1.0
6000.0,53.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
6532.0,108.0,4.0,2.0,3.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0
14400.0,141.0,18.0,1.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,1.0
9624.0,160.0,13.0,2.0,0.0,1.0,0.0,2.0,4.0,2.0,1.0,1.0
17641.0,118.0,18.0,0.0,1.0,1.0,0.0,2.0,5.0,1.0,1.0,1.0
17619.0,95.0,10.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
608.0,143.0,5.0,0.0,2.0,0.0,0.0,1.0,3.0,5.0,1.0,1.0
10626.0,129.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,4.0,1.0,1.0
11071.0,116.0,7.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0
11413.0,136.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0
6845.0,142.0,14.0,1.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0
24693.0,132.0,1.0,0.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0
16422.0,144.0,16.0,0.0,1.0,1.0,0.0,2.0,9.0,1.0,0.0,1.0
3658.0,105.0,2.0,1.0,0.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0
19795.0,141.0,12.0,0.0,1.0,1.0,0.0,2.0,5.0,1.0,0.0,1.0
20171.0,88.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0
22000.0,121.0,33.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0
3334.0,151.0,20.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0
18173.0,123.0,3.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,1.0
7355.0,113.0,6.0,0.0,0.0,1.0,0.0,2.0,7.0,1.0,0.0,1.0
5954.0,71.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9724.0,146.0,5.0,1.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0
16569.0,128.0,1.0,0.0,1.0,1.0,0.0,3.0,5.0,1.0,0.0,1.0
7439.0,108.0,4.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,0.0,1.0
21431.0,53.0,20.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
16732.0,136.0,2.0,0.0,1.0,0.0,0.0,3.0,4.0,2.0,0.0,1.0
3679.0,138.0,3.0,5.0,0.0,1.0,1.0,2.0,4.0,6.0,1.0,1.0
7453.0,121.0,5.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,1.0,1.0
3675.0,116.0,3.0,5.0,0.0,1.0,0.0,2.0,3.0,5.0,1.0,1.0
17640.0,144.0,21.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0
6907.0,126.0,15.0,0.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0
10445.0,139.0,2.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
18165.0,123.0,3.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,1.0
14398.0,136.0,20.0,1.0,0.0,1.0,1.0,3.0,5.0,0.0,0.0,1.0
3690.0,135.0,3.0,5.0,0.0,1.0,1.0,2.0,5.0,6.0,0.0,1.0
14488.0,132.0,11.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,1.0
10757.0,137.0,30.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0
8266.0,111.0,3.0,5.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,1.0
2818.0,147.0,31.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
3693.0,139.0,3.0,5.0,0.0,1.0,1.0,2.0,5.0,6.0,0.0,1.0
8001.0,126.0,8.0,0.0,0.0,1.0,0.0,2.0,5.0,1.0,0.0,1.0
17764.0,143.0,13.0,0.0,1.0,1.0,0.0,2.0,5.0,2.0,2.0,1.0
21555.0,137.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0
17241.0,92.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,2.0,1.0
14267.0,69.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
7954.0,127.0,6.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0
6654.0,153.0,1.0,1.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0
22147.0,124.0,6.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0
